,is_oceanic,time
201610211800,0.0,572400.0
201610220000,0.0,604800.0
201610220600,1.0,
201610221200,1.0,
201610221800,1.0,
201610230000,1.0,
201610230600,1.0,
201610231200,1.0,
201610231800,0.0,162000.0
201610240000,0.0,151200.0
201610240600,0.0,151200.0
201610241200,0.0,118800.0
201610241800,0.0,151200.0
201610250000,0.0,183600.0
201610250600,0.0,216000.0
201610251200,0.0,216000.0
201610251800,0.0,248400.0
201610260000,0.0,270000.0
201610260600,0.0,302400.0
201610261200,0.0,334800.0
201610261800,1.0,
201610270000,1.0,
201610270600,0.0,410400.0
201610271200,0.0,442800.0
201610271800,0.0,432000.0
201610280000,0.0,464400.0
201610280600,0.0,464400.0
201610281200,1.0,
201610281800,0.0,216000.0
201610290000,0.0,162000.0
201610290600,0.0,172800.0
201610291200,0.0,151200.0
201610291800,0.0,280800.0
201610300000,0.0,118800.0
201610300600,0.0,129600.0
201610301200,0.0,172800.0
201610301800,0.0,270000.0
201610310000,0.0,205200.0
201610310600,0.0,226800.0
201610311200,0.0,205200.0
201610311800,0.0,172800.0
201611010000,0.0,172800.0
201611010600,0.0,194400.0
201611011200,1.0,
201611011800,1.0,
201611020000,0.0,194400.0
201611020600,0.0,226800.0
201611021200,0.0,108000.0
201611021800,0.0,118800.0
201611030000,0.0,108000.0
201611030600,0.0,108000.0
201611031200,0.0,118800.0
201611031800,0.0,248400.0
201611040000,0.0,302400.0
201611040600,0.0,162000.0
201611041200,0.0,151200.0
201611041800,0.0,194400.0
201611050000,1.0,
201611050600,1.0,
201611051200,0.0,226800.0
201611051800,0.0,237600.0
201611060000,0.0,259200.0
201611060600,0.0,118800.0
201611061200,0.0,140400.0
201611061800,0.0,345600.0
201611070000,1.0,
201611070600,1.0,
201611071200,1.0,
201611071800,0.0,205200.0
201611080000,0.0,291600.0
201611080600,0.0,259200.0
201611081200,1.0,
201611081800,0.0,259200.0
201611090000,0.0,108000.0
201611090600,1.0,
201611091200,0.0,151200.0
201611091800,0.0,172800.0
201611100000,0.0,248400.0
201611100600,0.0,205200.0
201611101200,0.0,183600.0
201611101800,1.0,
201611110000,1.0,
201611110600,1.0,
201611111200,1.0,
201611111800,1.0,
201611120000,1.0,
201611120600,1.0,
201611121200,1.0,
201611121800,1.0,
201611130000,0.0,345600.0
201611130600,0.0,216000.0
201611131200,0.0,291600.0
201611131800,0.0,226800.0
201611140000,0.0,367200.0
201611140600,1.0,
201611141200,0.0,313200.0
201611141800,0.0,421200.0
201611150000,0.0,432000.0
201611150600,1.0,
201611151200,0.0,378000.0
201611151800,0.0,345600.0
201611160000,0.0,10800.0
201611160600,0.0,10800.0
201611161200,0.0,10800.0
201611161800,0.0,162000.0
201611170000,0.0,226800.0
201611170600,0.0,108000.0
201611171200,0.0,140400.0
201611171800,0.0,270000.0
201611180000,0.0,378000.0
201611180600,0.0,302400.0
201611181200,0.0,399600.0
201611181800,0.0,594000.0
201611190000,0.0,410400.0
201611190600,1.0,
201611191200,1.0,
201611191800,1.0,
201611200000,1.0,
201611200600,1.0,
201611201200,1.0,
201611201800,1.0,
201611210000,1.0,
201611210600,1.0,
201611211200,1.0,
201611211800,1.0,
201611220000,0.0,572400.0
201611220600,1.0,
201611221200,0.0,259200.0
201611221800,0.0,183600.0
201611230000,1.0,
201611230600,1.0,
201611231200,1.0,
201611231800,1.0,
201611240000,1.0,
201611240600,1.0,
201611241200,1.0,
201611241800,1.0,
201611250000,0.0,248400.0
201611250600,0.0,302400.0
201611251200,0.0,54000.0
201611251800,1.0,
201611260000,1.0,
201611260600,0.0,270000.0
201611261200,0.0,291600.0
201611261800,0.0,259200.0
201611270000,0.0,399600.0
201611270600,0.0,172800.0
201611271200,0.0,410400.0
201611271800,1.0,
201611280000,0.0,356400.0
201611280600,0.0,324000.0
201611281200,0.0,280800.0
201611281800,0.0,345600.0
201611290000,0.0,313200.0
201611290600,0.0,334800.0
201611291200,1.0,
201611291800,1.0,
201611300000,0.0,432000.0
201611300600,1.0,
201611301200,1.0,
201611301800,0.0,237600.0
201612010000,0.0,270000.0
201612010600,0.0,291600.0
201612011200,0.0,302400.0
201612011800,0.0,205200.0
201612020000,0.0,324000.0
201612020600,0.0,432000.0
201612021200,0.0,453600.0
201612021800,1.0,
201612030000,1.0,
201612030600,1.0,
201612031200,1.0,
201612031800,1.0,
201612040000,1.0,
201612040600,1.0,
201612041200,1.0,
201612041800,1.0,
201612050000,1.0,
201612050600,0.0,291600.0
201612051200,0.0,291600.0
201612051800,0.0,313200.0
201612060000,0.0,529200.0
201612060600,0.0,604800.0
201612061200,0.0,453600.0
201612061800,0.0,313200.0
201612070000,1.0,
201612070600,1.0,
201612071200,1.0,
201612071800,1.0,
201612080000,0.0,75600.0
201612080600,1.0,
201612081200,1.0,
201612081800,1.0,
201612090000,1.0,
201612090600,1.0,
201612091200,1.0,
201612091800,1.0,
201612100000,1.0,
201612100600,0.0,356400.0
201612101200,0.0,378000.0
201612101800,0.0,442800.0
201612110000,1.0,
201612110600,1.0,
201612111200,1.0,
201612111800,0.0,151200.0
201612120000,0.0,205200.0
201612120600,1.0,
201612121200,0.0,259200.0
201612121800,1.0,
201612130000,0.0,302400.0
201612130600,1.0,
201612131200,1.0,
201612131800,1.0,
201612140000,0.0,183600.0
201612140600,0.0,388800.0
201612141200,0.0,280800.0
201612141800,0.0,226800.0
201612150000,0.0,183600.0
201612150600,0.0,194400.0
201612151200,0.0,334800.0
201612151800,0.0,216000.0
201612160000,0.0,248400.0
201612160600,0.0,345600.0
201612161200,0.0,291600.0
201612161800,0.0,421200.0
201612170000,0.0,367200.0
201612170600,0.0,324000.0
201612171200,0.0,205200.0
201612171800,1.0,
201612180000,1.0,
201612180600,1.0,
201612181200,1.0,
201612181800,0.0,313200.0
201612190000,1.0,
201612190600,1.0,
201612191200,1.0,
201612191800,1.0,
201612200000,1.0,
201612200600,1.0,
201612201200,1.0,
201612201800,1.0,
201612210000,1.0,
201612210600,1.0,
201612211200,0.0,183600.0
201612211800,1.0,
201612220000,1.0,
201612220600,1.0,
201612221200,0.0,507600.0
201612221800,0.0,550800.0
201612230000,0.0,594000.0
201612230600,0.0,464400.0
201612231200,0.0,194400.0
201612231800,0.0,194400.0
201612240000,0.0,464400.0
201612240600,0.0,496800.0
201612241200,0.0,496800.0
201612241800,0.0,529200.0
201612250000,0.0,464400.0
201612250600,0.0,140400.0
201612251200,1.0,
201612251800,1.0,
201612260000,0.0,378000.0
201612260600,0.0,248400.0
201612261200,1.0,
201612261800,0.0,10800.0
201612270000,1.0,
201612270600,0.0,270000.0
201612271200,0.0,259200.0
201612271800,0.0,108000.0
201612280000,1.0,
201612280600,1.0,
201612281200,0.0,205200.0
201612281800,0.0,237600.0
201612290000,0.0,237600.0
201612290600,1.0,
201612291200,1.0,
201612291800,1.0,
201612300000,0.0,378000.0
201612300600,0.0,237600.0
201612301200,0.0,280800.0
201612301800,1.0,
201612310000,1.0,
201612310600,1.0,
201612311200,0.0,205200.0
201612311800,0.0,183600.0
201701010000,1.0,
201701010600,1.0,
201701011200,0.0,259200.0
201701011800,1.0,
201701020000,1.0,
201701020600,1.0,
201701021200,1.0,
201701021800,1.0,
201701030000,1.0,
201701030600,1.0,
201701031200,1.0,
201701031800,1.0,
201701040000,1.0,
201701040600,1.0,
201701041200,1.0,
201701041800,1.0,
201701050000,0.0,226800.0
201701050600,1.0,
201701051200,1.0,
201701051800,0.0,291600.0
201701060000,0.0,334800.0
201701060600,0.0,453600.0
201701061200,0.0,367200.0
201701061800,0.0,367200.0
201701070000,1.0,
201701070600,1.0,
201701071200,1.0,
201701071800,1.0,
201701080000,1.0,
201701080600,0.0,345600.0
201701081200,0.0,237600.0
201701081800,0.0,388800.0
201701090000,0.0,216000.0
201701090600,0.0,129600.0
201701091200,0.0,334800.0
201701091800,0.0,291600.0
201701100000,0.0,270000.0
201701100600,0.0,291600.0
201701101200,0.0,475200.0
201701101800,0.0,572400.0
201701110000,0.0,518400.0
201701110600,1.0,
201701111200,1.0,
201701111800,0.0,216000.0
201701120000,1.0,
201701120600,1.0,
201701121200,0.0,378000.0
201701121800,0.0,421200.0
201701130000,1.0,
201701130600,1.0,
201701131200,0.0,410400.0
201701131800,0.0,496800.0
201701140000,0.0,475200.0
201701140600,0.0,388800.0
201701141200,0.0,248400.0
201701141800,1.0,
201701150000,0.0,183600.0
201701150600,1.0,
201701151200,1.0,
201701151800,1.0,
201701160000,1.0,
201701160600,1.0,
201701161200,1.0,
201701161800,1.0,
201701170000,0.0,183600.0
201701170600,0.0,172800.0
201701171200,1.0,
201701171800,1.0,
201701180000,0.0,226800.0
201701180600,1.0,
201701181200,1.0,
201701181800,1.0,
201701190000,1.0,
201701190600,1.0,
201701191200,1.0,
201701191800,1.0,
201701200000,0.0,324000.0
201701200600,0.0,496800.0
201701201200,1.0,
201701201800,0.0,388800.0
201701210000,0.0,583200.0
201701210600,0.0,399600.0
201701211200,0.0,475200.0
201701211800,1.0,
201701220000,1.0,
201701220600,0.0,118800.0
201701221200,0.0,248400.0
201701221800,0.0,280800.0
201701230000,1.0,
201701230600,1.0,
201701231200,0.0,183600.0
201701231800,0.0,259200.0
201701240000,0.0,248400.0
201701240600,1.0,
201701241200,1.0,
201701241800,1.0,
201701250000,1.0,
201701250600,0.0,54000.0
201701251200,0.0,248400.0
201701251800,1.0,
201701260000,1.0,
201701260600,1.0,
201701261200,0.0,172800.0
201701261800,1.0,
201701270000,1.0,
201701270600,1.0,
201701271200,0.0,270000.0
201701271800,1.0,
201701280000,1.0,
201701280600,1.0,
201701281200,1.0,
201701281800,1.0,
201701290000,1.0,
201701290600,1.0,
201701291200,1.0,
201701291800,1.0,
201701300000,1.0,
201701300600,1.0,
201701301200,0.0,313200.0
201701301800,0.0,97200.0
201701310000,0.0,118800.0
201701310600,1.0,
201701311200,1.0,
201701311800,0.0,367200.0
201702010000,0.0,140400.0
201702010600,1.0,
201702011200,1.0,
201702011800,0.0,216000.0
201702020000,0.0,313200.0
201702020600,0.0,270000.0
201702021200,1.0,
201702021800,0.0,259200.0
201702030000,0.0,140400.0
201702030600,1.0,
201702031200,0.0,183600.0
201702031800,0.0,183600.0
201702040000,0.0,410400.0
201702040600,0.0,270000.0
201702041200,1.0,
201702041800,0.0,259200.0
201702050000,0.0,280800.0
201702050600,0.0,302400.0
201702051200,1.0,
201702051800,0.0,378000.0
201702060000,0.0,388800.0
201702060600,1.0,
201702061200,0.0,518400.0
201702061800,0.0,453600.0
201702070000,0.0,226800.0
201702070600,0.0,453600.0
201702071200,0.0,442800.0
201702071800,1.0,
201702080000,0.0,432000.0
201702080600,0.0,313200.0
201702081200,0.0,464400.0
201702081800,0.0,226800.0
201702090000,0.0,183600.0
201702090600,0.0,140400.0
201702091200,0.0,302400.0
201702091800,0.0,356400.0
201702100000,0.0,248400.0
201702100600,0.0,205200.0
201702101200,0.0,108000.0
201702101800,0.0,183600.0
201702110000,0.0,183600.0
201702110600,0.0,194400.0
201702111200,0.0,259200.0
201702111800,0.0,313200.0
201702120000,1.0,
201702120600,1.0,
201702121200,1.0,
201702121800,1.0,
201702130000,0.0,205200.0
201702130600,0.0,280800.0
201702131200,1.0,
201702131800,0.0,280800.0
201702140000,1.0,
201702140600,1.0,
201702141200,0.0,367200.0
201702141800,1.0,
201702150000,0.0,421200.0
201702150600,0.0,475200.0
201702151200,0.0,442800.0
201702151800,0.0,442800.0
201702160000,0.0,540000.0
201702160600,0.0,550800.0
201702161200,0.0,550800.0
201702161800,0.0,561600.0
201702170000,0.0,583200.0
201702170600,0.0,572400.0
201702171200,0.0,594000.0
201702171800,0.0,604800.0
201702180000,0.0,604800.0
201702180600,0.0,205200.0
201702181200,1.0,
201702181800,1.0,
201702190000,1.0,
201702190600,1.0,
201702191200,1.0,
201702191800,1.0,
201702200000,1.0,
201702200600,1.0,
201702201200,1.0,
201702201800,0.0,216000.0
201702210000,1.0,
201702210600,1.0,
201702211200,1.0,
201702211800,1.0,
201702220000,1.0,
201702220600,1.0,
201702221200,1.0,
201702221800,1.0,
201702230000,1.0,
201702230600,0.0,237600.0
201702231200,0.0,162000.0
201702231800,0.0,291600.0
201702240000,1.0,
201702240600,1.0,
201702241200,1.0,
201702241800,1.0,
201702250000,1.0,
201702250600,0.0,183600.0
201702251200,1.0,
201702251800,1.0,
201702260000,1.0,
201702260600,0.0,334800.0
201702261200,0.0,291600.0
201702261800,1.0,
201702270000,1.0,
201702270600,0.0,378000.0
201702271200,0.0,334800.0
201702271800,0.0,280800.0
201702280000,0.0,388800.0
201702280600,0.0,378000.0
201702281200,1.0,
201702281800,1.0,
201703010000,1.0,
201703010600,1.0,
201703011200,0.0,172800.0
201703011800,1.0,
201703020000,0.0,216000.0
201703020600,0.0,313200.0
201703021200,0.0,302400.0
201703021800,0.0,270000.0
201703030000,0.0,291600.0
201703030600,1.0,
201703031200,1.0,
201703031800,0.0,194400.0
201703040000,1.0,
201703040600,1.0,
201703041200,1.0,
201703041800,1.0,
201703050000,1.0,
201703050600,1.0,
201703051200,1.0,
201703051800,0.0,378000.0
201703060000,1.0,
201703060600,0.0,313200.0
201703061200,0.0,453600.0
201703061800,1.0,
201703070000,1.0,
201703070600,1.0,
201703071200,1.0,
201703071800,1.0,
201703080000,1.0,
201703080600,0.0,270000.0
201703081200,0.0,248400.0
201703081800,1.0,
201703090000,0.0,259200.0
201703090600,0.0,291600.0
201703091200,1.0,
201703091800,1.0,
201703100000,0.0,97200.0
201703100600,0.0,367200.0
201703101200,0.0,432000.0
201703101800,1.0,
201703110000,0.0,172800.0
201703110600,1.0,
201703111200,1.0,
201703111800,1.0,
201703120000,1.0,
201703120600,1.0,
201703121200,1.0,
201703121800,1.0,
201703130000,1.0,
201703130600,1.0,
201703131200,0.0,108000.0
201703131800,1.0,
201703140000,0.0,259200.0
201703140600,0.0,367200.0
201703141200,0.0,291600.0
201703141800,0.0,248400.0
201703150000,0.0,302400.0
201703150600,1.0,
201703151200,1.0,
201703151800,1.0,
201703160000,1.0,
201703160600,1.0,
201703161200,1.0,
201703161800,1.0,
201703170000,1.0,
201703170600,1.0,
201703171200,1.0,
201703171800,1.0,
201703180000,1.0,
201703180600,1.0,
201703181200,1.0,
201703181800,1.0,
201703190000,1.0,
201703190600,1.0,
201703191200,1.0,
201703191800,1.0,
201703200000,1.0,
201703200600,1.0,
201703201200,1.0,
201703201800,1.0,
201703210000,1.0,
201703210600,0.0,388800.0
201703211200,0.0,259200.0
201703211800,0.0,507600.0
201703220000,0.0,291600.0
201703220600,0.0,334800.0
201703221200,0.0,270000.0
201703221800,1.0,
201703230000,1.0,
201703230600,0.0,140400.0
201703231200,0.0,226800.0
201703231800,1.0,
201703240000,1.0,
201703240600,0.0,10800.0
201703241200,1.0,
201703241800,1.0,
201703250000,1.0,
201703250600,1.0,
201703251200,1.0,
201703251800,0.0,226800.0
201703260000,0.0,270000.0
201703260600,1.0,
201703261200,0.0,388800.0
201703261800,1.0,
201703270000,1.0,
201703270600,1.0,
201703271200,0.0,378000.0
201703271800,0.0,151200.0
201703280000,0.0,226800.0
201703280600,0.0,237600.0
201703281200,0.0,259200.0
201703281800,0.0,388800.0
201703290000,0.0,572400.0
201703290600,0.0,421200.0
201703291200,0.0,399600.0
201703291800,0.0,356400.0
201703300000,0.0,399600.0
201703300600,1.0,
201703301200,1.0,
201703301800,1.0,
201703310000,1.0,
201703310600,1.0,
201703311200,1.0,
201703311800,1.0,
201704010000,1.0,
201704010600,0.0,216000.0
201704011200,1.0,
201704011800,0.0,216000.0
201704020000,0.0,140400.0
201704020600,0.0,194400.0
201704021200,1.0,
201704021800,0.0,356400.0
201704030000,0.0,367200.0
201704030600,0.0,345600.0
201704031200,0.0,410400.0
201704031800,0.0,216000.0
201704040000,0.0,388800.0
201704040600,0.0,421200.0
201704041200,0.0,226800.0
201704041800,1.0,
201704050000,0.0,226800.0
201704050600,0.0,259200.0
201704051200,1.0,
201704051800,1.0,
201704060000,1.0,
201704060600,1.0,
201704061200,1.0,
201704061800,1.0,
201704070000,1.0,
201704070600,1.0,
201704071200,1.0,
201704071800,1.0,
201704080000,1.0,
201704080600,1.0,
201704081200,1.0,
201704081800,1.0,
201704090000,1.0,
201704090600,1.0,
201704091200,1.0,
201704091800,1.0,
201704100000,0.0,162000.0
201704100600,1.0,
201704101200,1.0,
201704101800,1.0,
201704110000,0.0,10800.0
201704110600,0.0,291600.0
201704111200,0.0,270000.0
201704111800,0.0,237600.0
201704120000,0.0,226800.0
201704120600,0.0,291600.0
201704121200,0.0,140400.0
201704121800,0.0,226800.0
201704130000,1.0,
201704130600,1.0,
201704131200,0.0,324000.0
201704131800,0.0,324000.0
201704140000,1.0,
201704140600,1.0,
201704141200,0.0,475200.0
201704141800,0.0,410400.0
201704150000,0.0,540000.0
201704150600,0.0,583200.0
201704151200,0.0,583200.0
201704151800,0.0,507600.0
201704160000,1.0,
201704160600,1.0,
201704161200,0.0,550800.0
201704161800,1.0,
201704170000,1.0,
201704170600,1.0,
201704171200,1.0,
201704171800,1.0,
201704180000,1.0,
201704180600,0.0,97200.0
201704181200,1.0,
201704181800,1.0,
201704190000,1.0,
201704190600,1.0,
201704191200,1.0,
201704191800,0.0,129600.0
201704200000,1.0,
201704200600,1.0,
201704201200,1.0,
201704201800,0.0,453600.0
201704210000,0.0,421200.0
201704210600,0.0,378000.0
201704211200,0.0,97200.0
201704211800,1.0,
201704220000,1.0,
201704220600,1.0,
201704221200,1.0,
201704221800,0.0,367200.0
201704230000,1.0,
201704230600,0.0,410400.0
201704231200,0.0,475200.0
201704231800,0.0,432000.0
201704240000,1.0,
201704240600,0.0,334800.0
201704241200,1.0,
201704241800,1.0,
201704250000,1.0,
201704250600,0.0,442800.0
201704251200,1.0,
201704251800,1.0,
201704260000,0.0,604800.0
201704260600,1.0,
201704261200,1.0,
201704261800,1.0,
201704270000,1.0,
201704270600,1.0,
201704271200,1.0,
201704271800,0.0,432000.0
201704280000,1.0,
201704280600,1.0,
201704281200,1.0,
201704281800,0.0,388800.0
201704290000,1.0,
201704290600,1.0,
201704291200,1.0,
201704291800,1.0,
201704300000,1.0,
201704300600,1.0,
201704301200,1.0,
201704301800,0.0,216000.0
201705010000,1.0,
201705010600,1.0,
201705011200,0.0,561600.0
201705011800,1.0,
201705020000,1.0,
201705020600,1.0,
201705021200,0.0,604800.0
201705021800,1.0,
201705030000,1.0,
201705030600,1.0,
201705031200,1.0,
201705031800,1.0,
201705040000,1.0,
201705040600,1.0,
201705041200,1.0,
201705041800,1.0,
201705050000,1.0,
201705050600,1.0,
201705051200,1.0,
201705051800,1.0,
201705060000,1.0,
201705060600,1.0,
201705061200,1.0,
201705061800,1.0,
201705070000,0.0,237600.0
201705070600,1.0,
201705071200,1.0,
201705071800,1.0,
201705080000,1.0,
201705080600,1.0,
201705081200,1.0,
201705081800,1.0,
201705090000,1.0,
201705090600,1.0,
201705091200,1.0,
201705091800,1.0,
201705100000,1.0,
201705100600,1.0,
201705101200,1.0,
201705101800,1.0,
201705110000,1.0,
201705110600,1.0,
201705111200,1.0,
201705111800,1.0,
201705120000,1.0,
201705120600,1.0,
201705121200,1.0,
201705121800,1.0,
201705130000,1.0,
201705130600,1.0,
201705131200,0.0,108000.0
201705131800,1.0,
201705140000,0.0,140400.0
201705140600,0.0,162000.0
201705141200,0.0,172800.0
201705141800,1.0,
201705150000,1.0,
201705150600,0.0,334800.0
201705151200,1.0,
201705151800,1.0,
201705160000,1.0,
201705160600,1.0,
201705161200,1.0,
201705161800,1.0,
201705170000,1.0,
201705170600,1.0,
201705171200,1.0,
201705171800,1.0,
201705180000,1.0,
201705180600,1.0,
201705181200,1.0,
201705181800,0.0,334800.0
201705190000,0.0,518400.0
201705190600,0.0,540000.0
201705191200,0.0,356400.0
201705191800,0.0,594000.0
201705200000,0.0,378000.0
201705200600,0.0,572400.0
201705201200,0.0,604800.0
201705201800,0.0,421200.0
201705210000,1.0,
201705210600,1.0,
201705211200,1.0,
201705211800,1.0,
201705220000,1.0,
201705220600,1.0,
201705221200,1.0,
201705221800,1.0,
201705230000,1.0,
201705230600,0.0,64800.0
201705231200,1.0,
201705231800,1.0,
201705240000,1.0,
201705240600,1.0,
201705241200,1.0,
201705241800,1.0,
201705250000,1.0,
201705250600,1.0,
201705251200,0.0,172800.0
201705251800,1.0,
201705260000,1.0,
201705260600,1.0,
201705261200,0.0,280800.0
201705261800,0.0,259200.0
201705270000,1.0,
201705270600,1.0,
201705271200,0.0,270000.0
201705271800,1.0,
201705280000,1.0,
201705280600,1.0,
201705281200,0.0,172800.0
201705281800,1.0,
201705290000,1.0,
201705290600,1.0,
201705291200,1.0,
201705291800,1.0,
201705300000,1.0,
201705300600,1.0,
201705301200,1.0,
201705301800,1.0,
201705310000,0.0,410400.0
201705310600,1.0,
201705311200,1.0,
201705311800,1.0,
201706010000,1.0,
201706010600,0.0,604800.0
201706011200,0.0,604800.0
201706011800,0.0,604800.0
201706020000,1.0,
201706020600,1.0,
201706021200,1.0,
201706021800,0.0,604800.0
201706030000,0.0,399600.0
201706030600,0.0,226800.0
201706031200,1.0,
201706031800,0.0,172800.0
201706040000,0.0,475200.0
201706040600,0.0,507600.0
201706041200,1.0,
201706041800,1.0,
201706050000,0.0,594000.0
201706050600,0.0,259200.0
201706051200,1.0,
201706051800,1.0,
201706060000,0.0,183600.0
201706060600,0.0,604800.0
201706061200,0.0,237600.0
201706061800,0.0,334800.0
201706070000,1.0,
201706070600,1.0,
201706071200,1.0,
201706071800,1.0,
201706080000,1.0,
201706080600,1.0,
201706081200,0.0,594000.0
201706081800,1.0,
201706090000,1.0,
201706090600,1.0,
201706091200,1.0,
201706091800,1.0,
201706100000,1.0,
201706100600,0.0,583200.0
201706101200,1.0,
201706101800,1.0,
201706110000,1.0,
201706110600,1.0,
201706111200,1.0,
201706111800,1.0,
201706120000,0.0,496800.0
201706120600,0.0,507600.0
201706121200,0.0,604800.0
201706121800,0.0,604800.0
201706130000,0.0,205200.0
201706130600,1.0,
201706131200,0.0,151200.0
201706131800,0.0,540000.0
201706140000,0.0,205200.0
201706140600,1.0,
201706141200,0.0,118800.0
201706141800,1.0,
201706150000,0.0,10800.0
201706150600,1.0,
201706151200,1.0,
201706151800,0.0,118800.0
201706160000,1.0,
201706160600,0.0,21600.0
201706161200,1.0,
201706161800,1.0,
201706170000,1.0,
201706170600,1.0,
201706171200,1.0,
201706171800,1.0,
201706180000,1.0,
201706180600,0.0,64800.0
201706181200,1.0,
201706181800,1.0,
201706190000,0.0,140400.0
201706190600,0.0,378000.0
201706191200,0.0,378000.0
201706191800,0.0,226800.0
201706200000,0.0,496800.0
201706200600,0.0,518400.0
201706201200,1.0,
201706201800,1.0,
201706210000,0.0,442800.0
201706210600,0.0,475200.0
201706211200,0.0,507600.0
201706211800,1.0,
201706220000,1.0,
201706220600,1.0,
201706221200,1.0,
201706221800,1.0,
201706230000,1.0,
201706230600,1.0,
201706231200,1.0,
201706231800,1.0,
201706240000,0.0,356400.0
201706240600,0.0,604800.0
201706241200,0.0,442800.0
201706241800,1.0,
201706250000,0.0,604800.0
201706250600,0.0,583200.0
201706251200,0.0,604800.0
201706251800,1.0,
201706260000,0.0,54000.0
201706260600,0.0,75600.0
201706261200,1.0,
201706261800,1.0,
201706270000,1.0,
201706270600,1.0,
201706271200,1.0,
201706271800,0.0,604800.0
201706280000,1.0,
201706280600,0.0,97200.0
201706281200,1.0,
201706281800,1.0,
201706290000,0.0,550800.0
201706290600,1.0,
201706291200,1.0,
201706291800,1.0,
201706300000,1.0,
201706300600,1.0,
201706301200,1.0,
201706301800,1.0,
201707010000,1.0,
201707010600,1.0,
201707011200,1.0,
201707011800,1.0,
201707020000,1.0,
201707020600,1.0,
201707021200,1.0,
201707021800,1.0,
201707030000,1.0,
201707030600,1.0,
201707031200,1.0,
201707031800,1.0,
201707040000,1.0,
201707040600,1.0,
201707041200,1.0,
201707041800,1.0,
201707050000,1.0,
201707050600,1.0,
201707051200,1.0,
201707051800,1.0,
201707060000,1.0,
201707060600,1.0,
201707061200,1.0,
201707061800,1.0,
201707070000,1.0,
201707070600,1.0,
201707071200,1.0,
201707071800,1.0,
201707080000,1.0,
201707080600,1.0,
201707081200,1.0,
201707081800,1.0,
201707090000,1.0,
201707090600,1.0,
201707091200,1.0,
201707091800,1.0,
201707100000,1.0,
201707100600,0.0,442800.0
201707101200,1.0,
201707101800,1.0,
201707110000,1.0,
201707110600,1.0,
201707111200,1.0,
201707111800,1.0,
201707120000,1.0,
201707120600,1.0,
201707121200,1.0,
201707121800,1.0,
201707130000,1.0,
201707130600,1.0,
201707131200,1.0,
201707131800,1.0,
201707140000,1.0,
201707140600,1.0,
201707141200,1.0,
201707141800,1.0,
201707150000,1.0,
201707150600,1.0,
201707151200,1.0,
201707151800,1.0,
201707160000,1.0,
201707160600,1.0,
201707161200,1.0,
201707161800,1.0,
201707170000,1.0,
201707170600,1.0,
201707171200,1.0,
201707171800,1.0,
201707180000,1.0,
201707180600,1.0,
201707181200,1.0,
201707181800,1.0,
201707190000,1.0,
201707190600,1.0,
201707191200,1.0,
201707191800,1.0,
201707200000,1.0,
201707200600,1.0,
201707201200,1.0,
201707201800,1.0,
201707210000,1.0,
201707210600,1.0,
201707211200,1.0,
201707211800,1.0,
201707220000,1.0,
201707220600,1.0,
201707221200,1.0,
201707221800,1.0,
201707230000,1.0,
201707230600,1.0,
201707231200,1.0,
201707231800,1.0,
201707240000,1.0,
201707240600,1.0,
201707241200,1.0,
201707241800,1.0,
201707250000,0.0,442800.0
201707250600,0.0,583200.0
201707251200,0.0,561600.0
201707251800,0.0,583200.0
201707260000,0.0,486000.0
201707260600,0.0,594000.0
201707261200,0.0,550800.0
201707261800,0.0,561600.0
201707270000,0.0,140400.0
201707270600,1.0,
201707271200,1.0,
201707271800,1.0,
201707280000,1.0,
201707280600,0.0,604800.0
201707281200,0.0,162000.0
201707281800,0.0,421200.0
201707290000,0.0,345600.0
201707290600,0.0,43200.0
201707291200,0.0,345600.0
201707291800,0.0,410400.0
201707300000,0.0,604800.0
201707300600,0.0,550800.0
201707301200,0.0,594000.0
201707301800,0.0,486000.0
201707310000,0.0,594000.0
201707310600,0.0,399600.0
201707311200,0.0,410400.0
201707311800,1.0,
201708010000,1.0,
201708010600,0.0,561600.0
201708011200,0.0,561600.0
201708011800,1.0,
201708020000,0.0,604800.0
201708020600,0.0,604800.0
201708021200,0.0,572400.0
201708021800,0.0,594000.0
201708030000,0.0,475200.0
201708030600,0.0,518400.0
201708031200,0.0,550800.0
201708031800,0.0,550800.0
201708040000,0.0,604800.0
201708040600,0.0,604800.0
201708041200,0.0,604800.0
201708041800,0.0,604800.0
201708050000,0.0,442800.0
201708050600,0.0,442800.0
201708051200,0.0,604800.0
201708051800,0.0,507600.0
201708060000,0.0,594000.0
201708060600,0.0,604800.0
201708061200,0.0,594000.0
201708061800,0.0,583200.0
201708070000,0.0,507600.0
201708070600,1.0,
201708071200,0.0,367200.0
201708071800,1.0,
201708080000,0.0,572400.0
201708080600,0.0,572400.0
201708081200,0.0,583200.0
201708081800,0.0,604800.0
201708090000,0.0,604800.0
201708090600,1.0,
201708091200,1.0,
201708091800,1.0,
201708100000,1.0,
201708100600,1.0,
201708101200,1.0,
201708101800,1.0,
201708110000,1.0,
201708110600,1.0,
201708111200,1.0,
201708111800,0.0,140400.0
201708120000,1.0,
201708120600,1.0,
201708121200,1.0,
201708121800,1.0,
201708130000,1.0,
201708130600,1.0,
201708131200,1.0,
201708131800,1.0,
201708140000,1.0,
201708140600,1.0,
201708141200,1.0,
201708141800,1.0,
201708150000,1.0,
201708150600,1.0,
201708151200,1.0,
201708151800,0.0,237600.0
201708160000,1.0,
